crate_id,inspected_at,line_no,line_name,shift,expected_sku,expected_sku_name,expected_qty,detected_sku,detected_qty,contamination_sku,verdict,confidence,destination_store
CRT-20260512-2288,2026-05-12 14:32:23,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,91,종로점
CRT-20260512-2289,2026-05-12 17:34:02,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,96,종로점
CRT-20260512-2290,2026-05-12 17:53:12,LINE-3,서브 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,홍대점
CRT-20260512-2291,2026-05-12 08:59:10,LINE-3,서브 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,98,잠실점
CRT-20260512-2292,2026-05-12 16:35:57,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,98,수원공장직영점
CRT-20260512-2293,2026-05-12 14:42:40,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,91,수원점
CRT-20260512-2294,2026-05-12 10:50:37,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,홍대점
CRT-20260512-2295,2026-05-12 18:11:31,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,잠실점
CRT-20260512-2296,2026-05-12 16:06:49,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,97,종로점
CRT-20260512-2297,2026-05-12 18:44:40,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,97,수원점
CRT-20260512-2298,2026-05-12 16:01:17,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,95,수원공장직영점
CRT-20260512-2299,2026-05-12 06:06:24,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,96,수원점
CRT-20260512-2300,2026-05-12 17:17:34,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,91,수원점
CRT-20260512-2301,2026-05-12 10:34:44,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,91,홍대점
CRT-20260512-2302,2026-05-12 21:30:09,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,99,종로점
CRT-20260512-2303,2026-05-12 12:05:19,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,분당점
CRT-20260512-2304,2026-05-12 11:52:55,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,97,분당점
CRT-20260512-2305,2026-05-12 12:57:00,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,94,일산점
CRT-20260512-2306,2026-05-12 10:25:21,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,91,수원점
CRT-20260512-2307,2026-05-12 16:09:16,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,92,종로점
CRT-20260512-2308,2026-05-12 18:17:01,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,97,종로점
CRT-20260512-2309,2026-05-12 12:57:58,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,92,홍대점
CRT-20260512-2310,2026-05-12 15:34:34,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,91,수원공장직영점
CRT-20260512-2311,2026-05-12 17:06:17,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,95,종로점
CRT-20260512-2312,2026-05-12 16:39:11,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,97,일산점
CRT-20260512-2313,2026-05-12 15:44:37,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,99,수원공장직영점
CRT-20260512-2314,2026-05-12 14:20:21,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,96,강남점
CRT-20260512-2315,2026-05-12 08:46:38,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,91,수원공장직영점
CRT-20260512-2316,2026-05-12 21:44:59,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,91,종로점
CRT-20260512-2317,2026-05-12 12:43:46,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,99,일산점
CRT-20260512-2318,2026-05-12 09:15:26,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,93,일산점
CRT-20260512-2319,2026-05-12 10:24:31,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,6,,NG_QTY_SHORT,94,일산점
CRT-20260512-2320,2026-05-12 09:58:24,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,95,일산점
CRT-20260512-2321,2026-05-12 12:03:20,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,95,일산점
CRT-20260512-2322,2026-05-12 10:31:48,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,99,수원공장직영점
CRT-20260512-2323,2026-05-12 23:14:12,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,91,수원점
CRT-20260512-2324,2026-05-12 22:16:51,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,97,홍대점
CRT-20260512-2325,2026-05-12 05:44:18,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,97,일산점
CRT-20260512-2326,2026-05-12 01:00:44,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,97,분당점
CRT-20260512-2327,2026-05-12 00:18:11,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,98,홍대점
CRT-20260512-2328,2026-05-12 04:19:25,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,96,수원공장직영점
CRT-20260512-2329,2026-05-12 00:11:17,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,잠실점
CRT-20260512-2330,2026-05-12 03:03:00,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,99,수원공장직영점
CRT-20260512-2331,2026-05-12 03:30:45,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,99,종로점
CRT-20260512-2332,2026-05-12 01:28:59,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,91,분당점
CRT-20260512-2333,2026-05-12 03:50:16,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,97,종로점
CRT-20260512-2334,2026-05-12 23:13:33,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,98,홍대점
CRT-20260512-2335,2026-05-12 02:55:48,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,98,수원점
CRT-20260512-2336,2026-05-12 02:32:11,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,92,수원점
CRT-20260513-2337,2026-05-13 10:23:51,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,홍대점
CRT-20260513-2338,2026-05-13 10:18:41,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,종로점
CRT-20260513-2339,2026-05-13 08:09:59,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,98,홍대점
CRT-20260513-2340,2026-05-13 15:28:28,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,97,잠실점
CRT-20260513-2341,2026-05-13 15:31:10,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,분당점
CRT-20260513-2342,2026-05-13 17:22:45,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,강남점
CRT-20260513-2343,2026-05-13 14:15:52,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,분당점
CRT-20260513-2344,2026-05-13 07:20:46,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,분당점
CRT-20260513-2345,2026-05-13 10:56:19,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,홍대점
CRT-20260513-2346,2026-05-13 12:32:57,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,97,분당점
CRT-20260513-2347,2026-05-13 10:58:42,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,강남점
CRT-20260513-2348,2026-05-13 17:52:34,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,분당점
CRT-20260513-2349,2026-05-13 12:00:41,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,강남점
CRT-20260513-2350,2026-05-13 08:32:32,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,홍대점
CRT-20260513-2351,2026-05-13 21:56:56,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,91,잠실점
CRT-20260513-2352,2026-05-13 12:53:30,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,98,잠실점
CRT-20260513-2353,2026-05-13 11:51:05,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,홍대점
CRT-20260513-2354,2026-05-13 16:17:08,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,홍대점
CRT-20260513-2355,2026-05-13 09:15:36,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,수원공장직영점
CRT-20260513-2356,2026-05-13 07:56:36,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,강남점
CRT-20260513-2357,2026-05-13 16:10:09,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,분당점
CRT-20260513-2358,2026-05-13 09:01:04,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,97,홍대점
CRT-20260513-2359,2026-05-13 08:32:53,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,수원공장직영점
CRT-20260513-2360,2026-05-13 16:00:35,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,홍대점
CRT-20260513-2361,2026-05-13 17:03:58,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,잠실점
CRT-20260513-2362,2026-05-13 15:37:32,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,98,분당점
CRT-20260513-2363,2026-05-13 09:26:55,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,종로점
CRT-20260513-2364,2026-05-13 07:46:49,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,98,일산점
CRT-20260513-2365,2026-05-13 06:21:47,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,98,수원점
CRT-20260513-2366,2026-05-13 06:27:27,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,97,강남점
CRT-20260513-2367,2026-05-13 07:58:23,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,분당점
CRT-20260513-2368,2026-05-13 21:51:28,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,잠실점
CRT-20260513-2369,2026-05-13 16:02:33,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,잠실점
CRT-20260513-2370,2026-05-13 12:18:35,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,홍대점
CRT-20260513-2371,2026-05-13 09:50:00,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,강남점
CRT-20260513-2372,2026-05-13 12:50:39,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,91,홍대점
CRT-20260513-2373,2026-05-13 09:54:04,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,97,분당점
CRT-20260513-2374,2026-05-13 08:08:27,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,분당점
CRT-20260513-2375,2026-05-13 11:05:35,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,종로점
CRT-20260513-2376,2026-05-13 16:21:32,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,홍대점
CRT-20260513-2377,2026-05-13 10:42:47,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,분당점
CRT-20260513-2378,2026-05-13 16:34:43,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,강남점
CRT-20260513-2379,2026-05-13 14:08:27,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,홍대점
CRT-20260513-2380,2026-05-13 10:28:03,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,잠실점
CRT-20260513-2381,2026-05-13 10:06:52,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,강남점
CRT-20260513-2382,2026-05-13 10:00:54,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,수원점
CRT-20260513-2383,2026-05-13 13:45:36,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,91,홍대점
CRT-20260513-2384,2026-05-13 09:26:17,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,98,분당점
CRT-20260513-2385,2026-05-13 10:11:32,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,잠실점
CRT-20260513-2386,2026-05-13 06:31:33,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,잠실점
CRT-20260513-2387,2026-05-13 09:26:04,LINE-3,서브 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,수원점
CRT-20260513-2388,2026-05-13 06:03:50,LINE-3,서브 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,강남점
CRT-20260513-2389,2026-05-13 08:00:39,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,98,종로점
CRT-20260513-2390,2026-05-13 21:20:11,LINE-3,서브 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,91,분당점
CRT-20260513-2391,2026-05-13 19:03:52,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,94,수원공장직영점
CRT-20260513-2392,2026-05-13 07:37:20,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,91,분당점
CRT-20260513-2393,2026-05-13 18:56:32,LINE-3,서브 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,잠실점
CRT-20260513-2394,2026-05-13 15:51:41,LINE-3,서브 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,분당점
CRT-20260513-2395,2026-05-13 18:22:08,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,95,종로점
CRT-20260513-2396,2026-05-13 11:39:50,LINE-3,서브 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,잠실점
CRT-20260513-2397,2026-05-13 17:13:57,LINE-3,서브 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,잠실점
CRT-20260513-2398,2026-05-13 07:49:35,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,97,수원점
CRT-20260513-2399,2026-05-13 07:13:56,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,96,수원점
CRT-20260513-2400,2026-05-13 11:26:33,LINE-3,서브 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,일산점
CRT-20260513-2401,2026-05-13 07:28:12,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,94,분당점
CRT-20260513-2402,2026-05-13 18:35:19,LINE-3,서브 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,일산점
CRT-20260513-2403,2026-05-13 19:25:58,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,91,종로점
CRT-20260513-2404,2026-05-13 12:59:17,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,97,일산점
CRT-20260513-2405,2026-05-13 11:25:10,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,93,종로점
CRT-20260513-2406,2026-05-13 13:57:49,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,91,일산점
CRT-20260513-2407,2026-05-13 16:56:14,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,수원공장직영점
CRT-20260513-2408,2026-05-13 16:06:38,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,91,일산점
CRT-20260513-2409,2026-05-13 16:43:24,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,93,종로점
CRT-20260513-2410,2026-05-13 11:58:14,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,95,종로점
CRT-20260513-2411,2026-05-13 15:57:05,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,잠실점
CRT-20260513-2412,2026-05-13 16:55:03,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,SKU-001,NG_CONTAMINATION,83,일산점
CRT-20260513-2413,2026-05-13 09:58:56,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,잠실점
CRT-20260513-2414,2026-05-13 07:02:53,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,98,수원점
CRT-20260513-2415,2026-05-13 12:59:22,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,분당점
CRT-20260513-2416,2026-05-13 15:03:00,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,잠실점
CRT-20260513-2417,2026-05-13 20:13:44,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,잠실점
CRT-20260513-2418,2026-05-13 19:27:02,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,95,일산점
CRT-20260513-2419,2026-05-13 15:14:41,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,93,수원점
CRT-20260513-2420,2026-05-13 11:58:23,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,96,일산점
CRT-20260513-2421,2026-05-13 11:03:26,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,91,수원공장직영점
CRT-20260513-2422,2026-05-13 14:04:34,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,98,종로점
CRT-20260513-2423,2026-05-13 16:30:32,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,93,수원점
CRT-20260513-2424,2026-05-13 15:19:37,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,96,강남점
CRT-20260513-2425,2026-05-13 06:29:24,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,93,종로점
CRT-20260513-2426,2026-05-13 09:53:00,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,94,수원점
CRT-20260513-2427,2026-05-13 10:11:18,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,99,종로점
CRT-20260513-2428,2026-05-13 15:14:50,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,96,종로점
CRT-20260513-2429,2026-05-13 06:36:02,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,97,강남점
CRT-20260513-2430,2026-05-13 11:40:48,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,99,분당점
CRT-20260513-2431,2026-05-13 09:56:57,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,97,수원점
CRT-20260513-2432,2026-05-13 01:18:57,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,98,홍대점
CRT-20260513-2433,2026-05-13 02:05:10,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,97,홍대점
CRT-20260513-2434,2026-05-13 00:26:42,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,홍대점
CRT-20260513-2435,2026-05-13 03:33:11,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,98,강남점
CRT-20260513-2436,2026-05-13 04:00:58,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,홍대점
CRT-20260513-2437,2026-05-13 01:11:12,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,분당점
CRT-20260513-2438,2026-05-13 00:33:36,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,91,강남점
CRT-20260513-2439,2026-05-13 02:32:27,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,강남점
CRT-20260513-2440,2026-05-13 04:36:47,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,98,종로점
CRT-20260513-2441,2026-05-13 02:45:03,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,수원공장직영점
CRT-20260513-2442,2026-05-13 03:04:35,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,홍대점
CRT-20260513-2443,2026-05-13 22:21:56,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,91,수원점
CRT-20260513-2444,2026-05-13 01:10:00,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,99,일산점
CRT-20260513-2445,2026-05-13 03:08:42,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,91,잠실점
CRT-20260514-2446,2026-05-14 13:41:13,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,강남점
CRT-20260514-2447,2026-05-14 12:36:38,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,91,강남점
CRT-20260514-2448,2026-05-14 08:03:17,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,분당점
CRT-20260514-2449,2026-05-14 08:31:22,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,강남점
CRT-20260514-2450,2026-05-14 09:02:57,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,홍대점
CRT-20260514-2451,2026-05-14 10:26:16,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,91,강남점
CRT-20260514-2452,2026-05-14 11:59:53,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,98,강남점
CRT-20260514-2453,2026-05-14 14:08:49,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,91,강남점
CRT-20260514-2454,2026-05-14 11:30:19,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,91,홍대점
CRT-20260514-2455,2026-05-14 14:07:50,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,94,분당점
CRT-20260514-2456,2026-05-14 07:25:10,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,잠실점
CRT-20260514-2457,2026-05-14 19:31:00,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,잠실점
CRT-20260514-2458,2026-05-14 20:53:58,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,91,홍대점
CRT-20260514-2459,2026-05-14 19:36:32,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,잠실점
CRT-20260514-2460,2026-05-14 14:19:41,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,97,분당점
CRT-20260514-2461,2026-05-14 15:45:14,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,홍대점
CRT-20260514-2462,2026-05-14 09:08:54,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,강남점
CRT-20260514-2463,2026-05-14 08:16:13,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,수원점
CRT-20260514-2464,2026-05-14 19:17:43,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,강남점
CRT-20260514-2465,2026-05-14 13:38:43,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,97,분당점
